Date,Expéditeur,Statut,Bordereau,Type,Nom,Prénom,Adresse,"Code Postal",Ville
"2013-05-23 23:00:00","tmp_toto company","en attente",10177,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-05-23 23:00:00","tmp_toto company","en attente",10674,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-05-23 23:00:00","tmp_toto company","en attente",11174,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-05-23 23:00:00","tmp_toto company","en attente",11674,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-05-23 23:00:00","tmp_toto company","en attente",12174,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-05-23 23:00:00","tmp_toto company","en attente",12673,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-05-23 23:00:00","tmp_toto company","en attente",13172,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-05-23 23:00:00","tmp_toto company","en attente",13674,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-05-19 23:00:00","tmp_toto company","en attente",12172,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-05-18 23:00:00","tmp_toto company","en attente",10173,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-05-18 23:00:00","tmp_toto company","en attente",10670,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-05-18 23:00:00","tmp_toto company","en attente",11173,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-05-18 23:00:00","tmp_toto company","en attente",11673,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-05-18 23:00:00","tmp_toto company","pris en charge",12674,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-05-18 23:00:00","tmp_toto company","en attente",13174,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-05-18 23:00:00","tmp_toto company","en attente",13673,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-05-13 23:00:00","tmp_toto company","en attente",10172,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-05-13 23:00:00","tmp_toto company","en attente",10671,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-05-13 23:00:00","tmp_toto company","en attente",11172,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-05-13 23:00:00","tmp_toto company","en attente",11671,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-05-13 23:00:00","tmp_toto company","en attente",12173,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-05-13 23:00:00","tmp_toto company","en attente",12672,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-05-13 23:00:00","tmp_toto company","en attente",13171,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-05-13 23:00:00","tmp_toto company","en attente",13672,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-05-08 23:00:00","tmp_toto company","en attente",10171,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-05-08 23:00:00","tmp_toto company","en attente",10672,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-05-08 23:00:00","tmp_toto company","en attente",11171,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-05-08 23:00:00","tmp_toto company","en attente",11672,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-05-08 23:00:00","tmp_toto company","en attente",12171,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-05-08 23:00:00","tmp_toto company","pris en charge",12671,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-05-08 23:00:00","tmp_toto company","en attente",13173,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-05-08 23:00:00","tmp_toto company","en attente",13671,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-05-03 23:00:00","tmp_toto company","en attente",10168,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-05-03 23:00:00","tmp_toto company","en attente",10673,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-05-03 23:00:00","tmp_toto company","en attente",11169,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-05-03 23:00:00","tmp_toto company","en attente",11670,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-05-03 23:00:00","tmp_toto company","en attente",12170,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-05-03 23:00:00","tmp_toto company","pris en charge",12670,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-05-03 23:00:00","tmp_toto company","en attente",13170,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-05-03 23:00:00","tmp_toto company","en attente",13670,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-04-28 23:00:00","tmp_toto company","en attente",10170,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-04-28 23:00:00","tmp_toto company","en attente",10669,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-04-28 23:00:00","tmp_toto company","en attente",11170,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-04-28 23:00:00","tmp_toto company","pris en charge",11669,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-04-28 23:00:00","tmp_toto company","en attente",12167,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-04-28 23:00:00","tmp_toto company","en attente",12669,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-04-28 23:00:00","tmp_toto company","en attente",13166,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-04-28 23:00:00","tmp_toto company","en attente",13669,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-04-23 23:00:00","tmp_toto company","en attente",10169,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-04-23 23:00:00","tmp_toto company","en attente",10667,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-04-23 23:00:00","tmp_toto company","en attente",11168,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-04-23 23:00:00","tmp_toto company","en attente",11666,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-04-23 23:00:00","tmp_toto company","en attente",12168,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-04-23 23:00:00","tmp_toto company","en attente",12668,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-04-23 23:00:00","tmp_toto company","en attente",13169,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-04-23 23:00:00","tmp_toto company","en attente",13668,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-04-18 23:00:00","tmp_toto company","en attente",10167,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-04-18 23:00:00","tmp_toto company","en attente",10665,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-04-18 23:00:00","tmp_toto company","en attente",11166,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-04-18 23:00:00","tmp_toto company","en attente",11668,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-04-18 23:00:00","tmp_toto company","en attente",12166,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-04-18 23:00:00","tmp_toto company","en attente",12665,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-04-18 23:00:00","tmp_toto company","en attente",13167,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-04-18 23:00:00","tmp_toto company","en attente",13667,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-04-13 23:00:00","tmp_toto company","en attente",10166,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-04-13 23:00:00","tmp_toto company","en attente",10666,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-04-13 23:00:00","tmp_toto company","en attente",11167,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-04-13 23:00:00","tmp_toto company","en attente",11667,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-04-13 23:00:00","tmp_toto company","en attente",12169,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-04-13 23:00:00","tmp_toto company","en attente",12666,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-04-13 23:00:00","tmp_toto company","en attente",13168,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-04-13 23:00:00","tmp_toto company","en attente",13666,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-04-08 23:00:00","tmp_toto company","en attente",10165,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-04-08 23:00:00","tmp_toto company","en attente",10668,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-04-08 23:00:00","tmp_toto company","en attente",11165,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-04-08 23:00:00","tmp_toto company","en attente",11662,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-04-08 23:00:00","tmp_toto company","en attente",12165,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-04-08 23:00:00","tmp_toto company","pris en charge",12667,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-04-08 23:00:00","tmp_toto company","en attente",13165,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-04-08 23:00:00","tmp_toto company","en attente",13665,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-04-03 23:00:00","tmp_toto company","en attente",10164,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-04-03 23:00:00","tmp_toto company","en attente",10664,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-04-03 23:00:00","tmp_toto company","en attente",11163,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-04-03 23:00:00","tmp_toto company","en attente",11664,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-04-03 23:00:00","tmp_toto company","en attente",12163,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-04-03 23:00:00","tmp_toto company","en attente",12664,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-04-03 23:00:00","tmp_toto company","en attente",13162,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-04-03 23:00:00","tmp_toto company","en attente",13664,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-03-30 00:00:00","tmp_toto company","en attente",10162,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-03-30 00:00:00","tmp_toto company","en attente",10661,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-03-30 00:00:00","tmp_toto company","en attente",11164,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-03-30 00:00:00","tmp_toto company","en attente",11665,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-03-30 00:00:00","tmp_toto company","en attente",12164,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-03-30 00:00:00","tmp_toto company","en attente",12661,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-03-30 00:00:00","tmp_toto company","en attente",13163,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-03-30 00:00:00","tmp_toto company","en attente",13663,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-03-25 00:00:00","tmp_toto company","en attente",10163,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-03-25 00:00:00","tmp_toto company","en attente",10663,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-03-25 00:00:00","tmp_toto company","en attente",11162,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-03-25 00:00:00","tmp_toto company","en attente",11663,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-03-25 00:00:00","tmp_toto company","en attente",12161,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-03-25 00:00:00","tmp_toto company","en attente",12662,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-03-25 00:00:00","tmp_toto company","en attente",13164,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-03-25 00:00:00","tmp_toto company","en attente",13661,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-03-20 00:00:00","tmp_toto company","en attente",10161,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-03-20 00:00:00","tmp_toto company","en attente",10662,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-03-20 00:00:00","tmp_toto company","en attente",11161,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-03-20 00:00:00","tmp_toto company","en attente",11661,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-03-20 00:00:00","tmp_toto company","en attente",12160,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-03-20 00:00:00","tmp_toto company","en attente",12663,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-03-20 00:00:00","tmp_toto company","en attente",13161,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-03-20 00:00:00","tmp_toto company","en attente",13662,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-03-15 00:00:00","tmp_toto company","en attente",10160,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-03-15 00:00:00","tmp_toto company","en attente",10660,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-03-15 00:00:00","tmp_toto company","en attente",11160,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-03-15 00:00:00","tmp_toto company","en attente",11660,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-03-15 00:00:00","tmp_toto company","en attente",12162,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-03-15 00:00:00","tmp_toto company","en attente",12660,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-03-15 00:00:00","tmp_toto company","en attente",13160,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
"2013-03-15 00:00:00","tmp_toto company","en attente",13660,"Lettre avec suivi",dupontel,albert,"296 bvd olga ducresne",64470,serres-castet
"2013-03-10 00:00:00","tmp_toto company","en attente",10159,"Lettre avec suivi",durand,jacques,"23 rue xavier pinson",64000,pau
"2013-03-10 00:00:00","tmp_toto company","en attente",10659,"Lettre avec suivi",pinson,xavier,"12 rue kevin troisquarts",64666,gelos
"2013-03-10 00:00:00","tmp_toto company","en attente",11159,"Lettre avec suivi",mairie,"service presse","2 place royale",64000,pau
"2013-03-10 00:00:00","tmp_toto company","en attente",11659,"Lettre avec suivi",mairie,"service comm","2 place royale",64000,pau
"2013-03-10 00:00:00","tmp_toto company","en attente",12159,"Lettre avec suivi",dupontelle,gilberte,"56 rue xavier pinson",64666,gelos
"2013-03-10 00:00:00","tmp_toto company","en attente",12659,"Lettre avec suivi","de la roche-foucault",bérangère,"34 rue léo poivrier",64230,bizanos
"2013-03-10 00:00:00","tmp_toto company","en attente",13159,"Lettre avec suivi",dupont,rené,"48 place verdun",64000,pau
